particle_index,POSITION_T,Reg_X,Reg_Y,Org_X,Org_Y,local_maxima,Fit_X,Fit_Y,Fit_amp,Fit_offset,sample_when_zero,photon_number,TP_Flag
0,11.0,46.952083333333334,53.44166666666666,44.07369435084063,61.75229447913509,,45.07324602556234,62.009980531219284,28.018078275193997,22.735466361037165,,572.8464183494201,
0,12.0,47.4375,52.75,44.08077877257217,61.97428866223174,,43.70115320246335,61.55021394511698,85.39191464020962,12.624113338592466,,676.8043932543426,1.0
0,13.0,49.125,53.375,45.745909953140355,64.97181530523368,,45.874529854666605,64.67872280735911,34.05027052642768,26.80874013040233,,759.3986496542516,1.0
0,14.0,49.2625,52.6875,45.42215572249082,63.82615211575137,,44.762968329880465,64.38182887684785,18.807689929019524,18.163278656977944,,398.33848134460504,
0,15.0,49.4,52.0,45.119792976213844,63.16469876610829,,45.24521917611822,63.56615337612104,70.2912241841561,11.6196707744967,,656.2373071281157,1.0
0,16.0,49.14666666666667,52.306666666666665,45.10193551885897,63.53251539368755,,42.84082561846374,63.33556607197505,21.911683510564156,14.65556233920181,,288.9424571567173,
0,17.0,48.89333333333333,52.61333333333333,45.0832837110964,63.84115039015201,,46.03785228627615,64.43942322528703,20.90222892052592,8.23118339194919,,116.58743878931973,
0,18.0,48.64,52.92,45.17052241911853,61.963683642903575,,44.45474499128276,62.2346164298697,15.661213411606605,10.784052166358515,,177.22171665751446,
0,19.0,48.38666666666666,53.22666666666667,45.05817095524576,62.976366273990095,,44.01657216101167,63.598069170526536,26.998425534226893,16.355678406707696,,292.1895675364117,
0,20.0,48.13333333333333,53.53333333333333,45.016118557130845,63.043810424655064,,44.89366815066167,62.14688179202379,30.765940969229764,25.271317491376276,,496.4131720589659,1.0
0,21.0,48.1838779956427,53.65708061002179,45.102971925489555,63.83308483241507,,45.08824622919283,64.92470566447022,31.780638283994538,13.781911635935165,,311.5006537967963,
0,22.0,48.23442265795207,53.78082788671024,45.23872301998991,63.00039125422258,,45.00156703927739,63.801821304357006,31.597889562550083,19.44941708641759,,408.4673435940333,
0,23.0,48.28496732026144,53.90457516339869,45.48792096426866,61.513519081325356,,43.76379498633562,62.27318135574058,29.41014885841603,16.912768460512666,,293.54564942799783,
0,24.0,48.33551198257081,54.028322440087145,45.53504437882623,62.036390273899926,,46.93583369727626,62.65589886063069,25.8549869693723,20.248930425382515,,287.52565991909825,
0,25.0,48.38605664488017,54.1520697167756,45.605838297804375,62.44064475631576,,44.95750361152059,64.60063758222424,22.295719788535756,19.48815683750511,,436.8075575677735,
0,26.0,48.43660130718954,54.275816993464055,45.827280184642596,61.44438361189536,,45.68099243825362,62.27421659225664,18.868176050155824,12.977108835005868,,268.31089169465616,
0,27.0,48.48714596949891,54.3995642701525,46.014312381427935,60.94519261958898,,44.7589804110118,63.215105016275075,31.70435037110717,23.44932365430641,,567.9508362878971,
0,28.0,48.537690631808275,54.52331154684096,46.321145756096556,59.95666755261556,,47.254276683690755,61.222111488205485,43.08122586134976,18.25003188856161,,577.209560710149,
0,29.0,48.588235294117645,54.64705882352941,47.02778845156927,57.9218585187202,,47.089551633895184,58.106366744220985,41.52051043921743,25.940564439809293,,700.5722972769867,1.0
0,30.0,48.75,54.8125,46.91934317892161,58.97768985682709,,46.41687823805665,58.90653001576454,62.83506755213687,28.351534388078488,,681.985600031393,1.0
0,31.0,49.5,57.5,48.824676368790044,59.287319968602155,,48.77242953516306,59.073202804160104,59.4195972173821,20.36587532999064,,807.0777078509497,1.0
0,32.0,49.19117647058823,56.98529411764706,48.652698855566804,58.25826813933505,,47.75555060774549,58.74598893966658,53.48641190570836,25.389407603658675,,571.340339874507,
0,33.0,48.88235294117647,56.47058823529412,47.93505331136814,58.78918756402506,,48.17973231751408,59.46728860646604,50.1836222523622,20.300175522758195,,706.9720920048527,1.0
0,34.0,47.5,58.25,46.95278434090409,60.16532389373991,,46.86593768881856,60.097751931418166,93.22287593881526,0.9028512916991961,,745.2740810983978,1.0
0,35.0,46.5,57.5,45.75550011299747,60.045507971322046,,46.018699087988324,60.0598819744205,57.51978927306674,19.5291272579404,,721.6748285776741,1.0
0,36.0,45.5,56.5,44.72542807507444,58.804748778786916,,45.012352459227536,58.99890766647567,109.94279048371062,-17.333429175133684,,511.99180203264916,1.0
0,37.0,45.22222222222222,58.5,44.62800051386539,61.24675430320286,,44.42735927760875,61.558687816659955,67.28765974794781,13.537524095321226,,606.3737742419033,1.0
0,38.0,45.15,57.65,44.11325252290312,63.59739084526407,,44.17450626334454,63.724887545440446,66.36482718916102,25.63160996889721,,1010.7888686049905,1.0
0,39.0,45.75,58.8125,45.027060367258635,63.99280309484418,,44.80241833874478,64.200675594183,41.63750480700244,32.19359471963725,,848.717017471909,1.0
0,40.0,44.25,56.5,42.97382105608777,61.94766209099602,,43.02897387809072,61.66810711943226,129.78590473211554,8.365821296016158,,1099.2314942742219,1.0
0,41.0,44.1875,56.75,42.92823073189421,62.96173492913785,,42.87167903782505,63.28223781074344,36.13812015652,29.324756825033347,,898.5009473105409,1.0
0,42.0,46.57142857142857,57.47619047619048,45.44774457901699,62.54095087865093,,45.44134614380843,63.01215238490015,47.73098670514237,34.81113699250469,,786.7938180039929,1.0
0,43.0,44.526315789473685,56.0,43.35036950130553,59.89915858631291,,42.964963228680986,59.700897480282315,27.55433746333279,37.608765532034035,,769.9639394285339,1.0
0,44.0,46.0,54.833333333333336,44.43969946317738,58.95795855894366,,43.10062979774106,59.80769887321222,64.61704187443094,8.25210354910669,,563.1397138044208,1.0
0,45.0,47.13333333333333,57.13333333333333,46.03108118341466,61.04140088867403,,45.68315931270538,61.00916945301757,37.48686460101156,21.233192036058856,,693.8750331831932,1.0
0,46.0,46.95,56.7,45.48214815216071,62.96005806540586,,45.485042011483614,63.68157152468871,43.39916819344775,33.71033916954834,,879.1797533575472,1.0
0,47.0,46.8421052631579,55.8421052631579,45.00820135723083,63.49401729615987,,44.85096710658816,63.62829523861729,82.21789499175463,20.813510844932676,,1009.0786830508337,1.0
0,48.0,47.8235294117647,56.1764705882353,46.03546674606244,63.598500092951184,,45.977916836190545,63.43022304195383,93.01558763724354,16.13469717893283,,1063.9052519075447,1.0
0,49.0,47.65,57.85,46.57054892324636,65.16579815223264,,46.14259146376103,64.51731222406991,69.55832263143525,38.13213335093015,,1156.8290680603614,1.0
0,50.0,47.25,57.4375,46.04039952786978,65.03995521732924,,45.872121496057325,64.98944908978922,149.89823677902177,6.571854774429498,,1204.0297129235064,1.0
0,51.0,47.6,56.4,46.0380158191096,61.978383993526265,,45.98669885357766,62.484856918926276,74.75803129911782,22.163299563753263,,998.3525666193331,1.0
0,52.0,46.89473684210526,55.47368421052632,45.06359431927265,61.41148325884572,,44.13731628499612,62.86295805012132,38.32331314329655,25.92767947584412,,588.9477561548459,1.0
0,53.0,47.86666666666667,55.4,46.168555786927364,59.964677262695744,,45.97040707938983,59.78419515826744,99.96215663669422,2.460703443019316,,928.916127945791,1.0
0,54.0,47.588235294117645,55.64705882352941,46.019375872435106,60.023243619792225,,45.87011016682721,60.16237222910234,70.13184928820476,26.440299417088067,,1012.9373300848871,1.0
0,55.0,48.76470588235294,55.94117647058823,47.015753918951724,61.068466970308066,,46.5470196940209,61.387220246374305,38.934692665758305,39.43976542066722,,1041.9174570759749,1.0
0,56.0,47.8125,56.3125,46.07983034471838,64.00682479598912,,45.59226918385196,63.9955342120944,95.14856514621864,1.407228104973163,,585.772525544199,1.0
0,57.0,46.6875,55.8125,44.883328613655806,65.14472611877697,,45.26407792073283,65.15565425424897,49.431272243562134,15.448400106418362,,610.3754629513504,1.0
0,58.0,49.0,56.0,47.00005039251014,64.03792068617132,,46.682830817799754,64.16654378680036,64.80894401533313,31.688030745712343,,1168.0174499716334,1.0
0,59.0,47.75,54.333333333333336,45.09918150853289,63.484544543908584,,44.543610113923286,63.39894601199574,39.428162664481526,28.663709960411367,,626.4173782855394,1.0
0,60.0,48.01785714285714,54.55952380952381,45.46803795147218,62.94286434971282,,43.88385375772952,62.988633999608155,18.639675861724662,23.510346011376175,,368.78538250174313,
0,61.0,48.285714285714285,54.785714285714285,46.05880833477901,60.84482363816757,,46.41357093487035,60.43491624926066,63.80479071009158,14.35455009308576,,716.956700310348,1.0
0,62.0,48.43233082706767,54.60338345864662,46.88541430449195,57.856767083923614,,48.949791192037054,60.46198455954095,46.529032942239944,28.40371014997753,,541.3356515480499,
0,63.0,48.578947368421055,54.42105263157895,47.073921869564124,57.43702760180239,,46.94165125546701,57.749279186484046,24.70799205717572,31.687793827075186,,715.2970635609097,1.0
0,64.0,49.25,55.5,48.05046940676059,58.04814079261917,,47.805245516190666,58.678439129272725,52.866259630954275,34.05907479772591,,927.4074763405304,1.0
0,65.0,49.70588235294117,54.11764705882353,48.23773638965269,56.68334955400383,,47.85007214772464,55.87700096289685,17.19609036837315,41.82886151605332,,651.6773993412874,1.0
0,66.0,49.73993808049535,54.11455108359133,48.125230941780856,56.99551547708626,,49.19779619024915,57.3116008460588,52.830995240470706,8.410899763033859,,303.4881277778663,
0,67.0,49.773993808049525,54.11145510835913,48.39671550480293,56.4700787132552,,46.79783423340202,58.02617088405967,14.108349025142017,14.474279423165434,,347.9223959731894,
0,68.0,49.80804953560371,54.10835913312693,48.158187041412,57.050712458440984,,45.58174738631521,55.954396061920924,34.64416892641487,13.7098655665543,,235.23675770225657,
0,69.0,49.84210526315788,54.10526315789474,47.768671005792875,58.09276748941897,,49.0,58.0,0.0,0.0,,147.15077841903684,
0,70.0,49.876160990712066,54.10216718266254,47.7102717717451,58.33481578306315,,50.0,58.0,0.0,0.0,,386.6313248272701,
0,71.0,49.91021671826625,54.09907120743034,47.613599556467214,58.705105300217085,,45.31916725112039,58.79627292897147,42.00439928123129,11.822023760741468,,309.12394979120273,
0,72.0,49.944272445820424,54.09597523219814,47.69569936970352,58.53899346544298,,44.85908560235268,57.70668052052092,13.043009690446382,24.773649521343,,299.342039245148,
0,73.0,49.97832817337461,54.092879256965944,47.73601118427107,58.50084825093523,,50.97196573883939,56.49470789742192,-47.20075375389652,37.76647219389696,,169.2323209505656,
0,74.0,50.01238390092878,54.089783281733745,48.05368472006654,57.70869594441611,,48.0,60.0,0.0,0.0,,119.7913987117413,
0,75.0,50.046439628482965,54.086687306501545,48.186435590696306,57.44969695047486,,45.910450416431786,57.949679647579735,23.566061996256547,13.244713907048956,,333.99198791027044,
0,76.0,50.08049535603715,54.083591331269346,48.323378879755374,57.193312617449166,,48.9247881132954,56.00000000000002,-73.63011964483309,33.58993565936844,,150.68135841310797,
0,77.0,50.11455108359132,54.080495356037154,47.97910518869767,58.12353265314903,,48.53603324623292,57.83008164536178,26.02946490649576,29.39656539832043,,367.3399455955146,
0,78.0,50.148606811145505,54.077399380804955,48.41012617962572,57.124347844205296,,47.09412942935144,56.4963552748206,16.080806926406716,17.652416401320497,,163.3755096007874,
0,79.0,50.18266253869968,54.074303405572756,48.08971207284731,57.97499614882316,,46.89426992457366,56.18210579357623,22.192971655322623,30.780352481211363,,212.1621054411988,
0,80.0,50.216718266253864,54.07120743034056,48.51892696774564,57.00744549130121,,49.22940154060678,56.000000000001755,18.285693662475605,20.169927233690178,,231.87346535676244,
0,81.0,50.250773993808046,54.06811145510836,48.391828861077876,57.36160551643544,,48.284807099264896,57.12185413696242,-18.533298089998016,28.501885026179874,,238.59507000195626,
0,82.0,50.28482972136222,54.06501547987616,48.58445068129701,56.98784528134875,,47.372010248079086,57.98010699559856,62.68225586871353,15.65897242191538,,482.1354898706956,
0,83.0,50.318885448916404,54.06191950464396,48.740168515863104,56.71470367171818,,46.59588872285565,56.86508004504887,23.56014754053437,20.722724439287333,,433.80061939362025,
0,84.0,50.35294117647058,54.05882352941177,48.606325807986394,57.06431959126885,,45.89913430199066,56.666171157120495,7.9158304445632295,23.430338710741736,,325.8608134983144,
0,85.0,50.38699690402476,54.05572755417957,48.69375728383512,56.93452069082675,,48.04752018233647,56.79363486847112,28.770923552062257,23.979730201803964,,432.5949675098041,
0,86.0,50.421052631578945,54.05263157894737,48.544008965953594,57.33292035127096,,49.3645540969424,57.829847887401044,16.90314966452467,17.69787868811178,,345.6783869033512,
0,87.0,50.45510835913312,54.04953560371517,48.28048286302257,58.05226818668189,,47.95079285404521,56.06317399910966,60.43205491593083,11.698348756532411,,630.6401464204902,
0,88.0,50.4891640866873,54.04643962848297,48.284692376502406,58.11374126196793,,49.329962499159656,58.96373951666567,35.745650532610114,10.653245887968568,,138.4220174260221,
0,89.0,50.523219814241486,54.04334365325077,47.94097066020317,59.217865061416674,,45.68487970884875,57.99325824404633,-26.721658505011455,32.687244375434986,,210.25472678686333,
0,90.0,50.55727554179566,54.040247678018574,47.957034812967834,59.25348672392529,,47.6599291372884,58.47926051036955,48.28788251281605,4.34879524520953,,306.6864033032363,
0,91.0,50.591331269349844,54.037151702786375,47.85369913328104,59.71628487636754,,50.18940320046374,60.839118353509065,15.82110539785771,14.532233372906823,,237.34763971338907,
0,92.0,50.62538699690402,54.03405572755418,47.757725702339066,60.206422362072644,,49.80545907373272,58.25843487045911,23.80847780942808,20.087050012957647,,125.19682490377876,
0,93.0,50.6594427244582,54.030959752321984,47.73573749335899,60.418333626342076,,50.0,62.0,0.0,0.0,,212.00037068523744,
0,94.0,50.693498452012385,54.027863777089784,47.64199240579482,61.01265102406202,,50.221019279006335,62.14153322260025,30.796137974595034,6.626550186962969,,193.20220609978574,
0,95.0,50.72755417956656,54.024767801857585,47.55527846334494,61.711720518062265,,51.40173063911833,61.38574877247872,27.581255600679153,17.434185839462348,,249.64918464559693,
0,96.0,50.76160990712074,54.021671826625386,47.709712059224834,60.92579707442326,,49.012501128176595,63.69603758677385,27.010938057817967,14.759225417659179,,185.43364529237616,
0,97.0,50.79566563467492,54.01857585139319,47.79969337308551,60.603587907823865,,50.17680469509742,60.26817376687774,-31.223387406379832,17.57724275066093,,57.720913330396435,
0,98.0,50.8297213622291,54.01547987616099,47.88448502314883,60.33402109757422,,49.516204607540935,59.5260996499553,22.341464504423733,12.767578506694091,,157.69989558473114,
0,99.0,50.863777089783284,54.01238390092879,48.11839795774952,59.5178117585718,,46.4591533382657,61.84321048380134,34.79176978174145,5.510440455358253,,135.43681707583045,
0,100.0,50.89783281733746,54.0092879256966,47.949785752812645,60.27521504812046,,46.531233395035294,57.51798263839646,-18.49706707629439,18.611734564007357,,91.42358896290357,
0,101.0,50.93188854489164,54.0061919504644,48.15852843371883,59.56131007108952,,45.41859372653461,61.22442180883892,24.15431489350498,28.706643853679964,,506.80603914090096,
0,102.0,50.96594427244582,54.0030959752322,48.088971161331294,59.917571102089525,,49.96955305866761,59.14512569204429,40.34635951359016,9.06411654579323,,234.41008269439214,
0,103.0,51.0,54.0,47.908800627675305,60.825811959514425,,47.93646721183195,61.375866356908794,77.41616108617842,6.062032535978321,,629.7081276826046,1.0
0,104.0,49.54761904761905,54.642857142857146,46.91631135223921,61.860606229469624,,48.16511401414232,62.15997830553848,34.71634169460588,27.241893415088246,,497.4223804074534,
0,105.0,48.095238095238095,55.285714285714285,45.88533142140571,63.127809563450924,,46.03021529371479,63.950937652929774,57.061916496883114,23.702743200200942,,609.5871757171232,
0,106.0,46.642857142857146,55.92857142857143,44.87813107925065,64.87969311300205,,45.35279560143241,64.7010079867586,75.92300378998402,11.723748326713787,,799.5403697971833,1.0
0,107.0,48.0,56.0,46.11157788263762,63.923504291014396,,45.98749331846784,64.1811314385954,34.47169708441718,24.605540703738733,,608.7914100194488,1.0
0,108.0,46.53333333333333,53.86666666666667,43.80672181079205,63.954295102883236,,43.95309313604468,64.57972141782001,62.16560409743617,26.10302972746857,,774.3974062294405,1.0
0,109.0,46.65,52.85,43.39659716038867,63.07981843403009,,43.768791876473806,63.00472363118157,128.61327628038657,6.406098425195392,,992.7695225822173,1.0
0,110.0,45.8125,53.3125,42.90485534122189,63.93352955653147,,43.38687485168331,63.93311397902414,78.2536456067541,23.491500250400865,,991.655657957639,1.0
0,111.0,45.3125,52.1875,41.91599125431165,62.97216744356899,,41.40995491602413,63.23970267920467,57.8441460714469,29.819558725663928,,897.0518456087093,1.0
0,112.0,45.6875,51.8125,42.20007316904711,61.05916576749878,,42.037864883678274,61.112418483253954,68.0735920351689,21.17723854833327,,898.5541616282313,1.0
0,113.0,45.86666666666667,53.0,43.18770724709134,59.91723928261611,,43.50180122951565,59.86038006543631,21.89739093892268,43.47333694240108,,856.3879157072429,1.0
0,114.0,45.3125,51.1875,41.90245573508282,58.991567930439444,,42.45053847109734,59.17411532940938,61.39876239659054,26.01984605081375,,921.413271910575,1.0
0,115.0,45.36842105263158,53.526315789473685,42.722523994020534,61.97391139643548,,42.580815964397935,62.3855146544143,55.087846868573,21.098399244952343,,814.7686850388128,1.0
0,116.0,44.71428571428572,53.42857142857143,42.0634719715517,62.42367797974069,,42.188848074053105,62.40178594783864,136.80510214208422,-2.94660702112616,,1160.0689923538835,1.0
0,117.0,44.1875,54.6875,42.10801852280063,64.0270567080938,,41.875639039929254,64.11601194570062,48.21722497760556,54.429500291432085,,1522.1284466799648,1.0
0,118.0,44.6875,53.8125,42.166029041089615,63.80674247910228,,42.28173028240795,65.14346188919534,41.74187227080701,45.23241671905828,,905.8278984418674,1.0
0,119.0,44.6875,53.8125,42.1657550327904,63.84085950993355,,42.5883403403669,64.10925307659087,101.41985206299388,23.78115353019407,,1203.2672171691042,1.0
0,120.0,44.94444444444444,52.888888888888886,41.98652288816995,62.592906444711105,,41.88000495420269,62.628335480550966,104.80046919332554,17.19087500185715,,1285.644615309537,1.0
0,121.0,44.85,53.35,42.09362723695549,63.492359807629356,,42.010589352557126,63.65465756517453,62.457264967904344,35.82187048222162,,1239.5054220637526,1.0
0,122.0,43.5,53.5,40.98949949547465,65.00918183422412,,40.88477300380698,64.7025599340506,98.12026748454304,18.41798329845842,,1248.721584822985,1.0
0,123.0,44.10526315789474,52.526315789473685,41.04367408015127,63.32540372715874,,40.87902878010734,63.634639178723404,50.654310040519626,25.91177762317256,,918.2328279622405,1.0
0,124.0,45.1875,52.6875,42.11914033468739,62.23564197166276,,41.899939683891645,62.280064936499315,90.15553865170034,37.483447537308585,,1331.3423829063756,1.0
0,125.0,43.5625,53.25,40.992585962364316,62.021334167081775,,41.36265252563378,62.49631274562972,48.346193136727656,21.072897341503804,,759.8111674422887,1.0
0,126.0,45.5,52.45,42.58034733676455,59.89467534149276,,41.87633493641677,59.282190998734784,54.68700787388511,48.125609261452674,,916.4240778554494,1.0
0,127.0,46.25,54.4375,43.93333011406824,62.041756795184384,,43.515555178811624,62.482088081129696,43.492017348310846,33.60596789256992,,973.751773511925,1.0
0,128.0,45.25,53.55,42.6397935577513,61.876610466236855,,42.39939153493706,62.16079876999678,61.976302396452425,21.16497559470021,,951.2395624854298,1.0
0,129.0,45.6875,53.8125,43.13930232675547,62.00845657264291,,43.20635075729648,62.50045314154938,62.6143195833197,21.769025318945012,,941.809547547868,1.0
0,130.0,44.5,53.0,41.976238510901496,59.97424931008621,,42.626190705690675,59.95086565969153,43.327486442654994,27.395802195416906,,750.4793999611273,1.0
0,131.0,45.1578947368421,53.31578947368421,42.8134159959429,59.49348189189256,,41.99740401897867,60.52079087531168,56.01648408230637,28.048852939352862,,609.2769434541152,1.0
0,132.0,45.05263157894737,52.8421052631579,42.48873885720935,59.44260668473356,,42.33637892798974,59.30016360743005,47.26326929893927,39.085207194433586,,1020.7372447927038,1.0
0,133.0,45.4,52.4,42.91109055150857,58.01827622961838,,43.84171071844095,56.798799310073235,63.687207960688944,28.158596293860896,,722.9542898441208,1.0
0,134.0,45.693333333333335,52.906666666666666,43.1315270791097,59.23494792570572,,43.1755211322026,60.216143371165046,47.21217443390325,20.21198812020106,,547.1477483670294,
0,135.0,45.986666666666665,53.413333333333334,43.41414820202539,60.42468441644614,,43.70536553491237,60.871648628461884,27.928861621015752,25.434658303433142,,490.93281770113975,
0,136.0,46.28,53.919999999999995,43.89257886453322,60.63862977860046,,43.148340643643216,59.77705271934417,40.92301326062904,11.821929501799836,,432.3741307108818,
0,137.0,46.57333333333333,54.42666666666666,44.29402427261406,61.351579342454414,,43.95700502542391,60.96009651000274,35.00885943971154,20.218283582128997,,573.8847360834612,
0,138.0,46.86666666666667,54.93333333333333,44.82647045768354,61.14806778615937,,44.57076143706107,63.58369728643691,18.665519309097245,39.38035850371751,,448.94843521515185,1.0
0,139.0,46.44444444444444,53.94444444444444,44.20317933604207,59.82865541247313,,44.53295022851974,60.01686910181661,49.82488973540746,25.36365451465777,,771.5057069127439,1.0
0,140.0,46.76470588235294,52.94117647058823,44.13572747609689,59.023423783554755,,43.612188496734134,58.830674282983345,42.473292642999766,22.076589594988402,,705.7211865682776,1.0
0,141.0,45.76470588235294,52.94117647058823,43.15232925480704,59.505469089229855,,42.38645268124824,59.14104131928215,53.17736802319505,14.644415778305058,,676.9744837340617,1.0
0,142.0,45.10526315789474,52.8421052631579,42.45016750683307,59.862726965635666,,42.29240768619934,60.18415516849341,62.93069749090025,29.516618126089455,,843.8366157457745,1.0
0,143.0,45.4375,53.75,42.99971101560704,61.064176672898654,,42.66005686398946,61.282993194641094,73.83187244965363,13.435798206797639,,881.413315659365,1.0
0,144.0,47.35294117647059,52.05882352941177,44.11272117931134,59.07911702856355,,44.31428024046052,58.92031444836032,78.6936672854463,19.87447533411348,,1055.787926684229,1.0
0,145.0,46.23529411764706,51.05882352941177,42.884263392386615,57.90183868113179,,42.34042564860247,58.51065464020327,48.52396247776679,43.37221204068681,,763.7251298593583,1.0
0,146.0,47.86666666666667,50.86666666666667,44.05326999725024,58.09239500560309,,43.810221334657236,57.808540402321114,111.46481888754354,31.770337160626244,,1484.6409131780897,1.0
0,147.0,47.625,51.0625,44.05276402762658,57.86564569142755,,44.008862949384266,57.7116095144591,123.19921871807573,8.44850555326348,,1251.287188104793,1.0
0,148.0,47.73684210526316,51.36842105263158,44.12668375392122,58.60544725329095,,44.19565452586497,58.202283447319445,120.92094614941134,10.269098439753677,,1096.4442694963714,1.0
0,149.0,47.0,50.0,43.085601411449545,57.101362892101484,,43.29173353524131,56.731590384892414,58.39772728561227,40.981660438342296,,1212.4504183306926,1.0
0,150.0,48.1764705882353,51.294117647058826,44.99170717185836,56.89285585839015,,45.110035368404766,57.18422383576868,107.78947851677766,25.84317537872127,,1382.5466210997108,1.0
0,151.0,48.3125,51.1875,44.95485022291023,57.10484240890732,,44.73683760484731,56.883730679227625,145.87426114867444,19.196146108430785,,1526.3245775793475,1.0
0,152.0,47.78947368421053,51.10526315789474,44.04761316657502,58.43578241044019,,44.3530659340612,58.412697799896904,60.5683463318132,50.126745214065735,,1227.5088957693117,1.0
0,153.0,45.66666666666666,51.333333333333336,42.05039220188667,60.15645092070567,,42.16198700748196,59.662121214240514,103.90649995021542,43.7371079828274,,1816.688866306215,1.0
0,154.0,45.5,51.285714285714285,41.94141860858872,59.8377012052705,,42.33257167308975,59.930705922444155,119.30596150360776,56.372089532926154,,1917.6943713204198,1.0
0,155.0,45.21052631578947,51.05263157894737,41.51867877413104,60.09212057045926,,41.48818003853647,60.04207016298105,128.01418317070244,45.13441525659259,,1831.152004351048,1.0
0,156.0,45.66666666666666,51.333333333333336,42.05642448532529,60.12215964879724,,41.66536145775665,60.196360314876756,95.73372736190657,48.39084092135393,,1917.7409610095622,1.0
0,157.0,45.35,51.15,41.454862572917555,61.84037013843266,,41.29889453967242,61.93477872533809,112.16174089294249,33.23509091334027,,1598.5855059042424,1.0
0,158.0,44.85,53.05,41.95069480423177,64.6742692474251,,42.27684538344622,64.79748497742217,76.84529512466942,36.49704189256888,,1319.8750222835936,1.0
0,159.0,43.526315789473685,51.63157894736842,40.08620230177766,64.53061173632265,,40.108940288880845,64.82692737182452,78.44594998433155,50.07896277137065,,1533.4899324335038,1.0
0,160.0,45.42105263157895,52.10526315789474,41.94312932807106,64.39759300655828,,42.19849329444488,64.21343614925847,100.20738271081478,46.793398738231026,,1284.1530787460617,1.0
0,161.0,45.1875,52.6875,42.04846266391822,64.12022416043365,,41.84047323947429,63.928455877831425,95.15265281241393,31.360021432226176,,1524.054252893716,1.0
0,162.0,43.9375,50.875,40.049824087294816,62.92264963679875,,40.06286276942655,63.23022842286004,94.84371034366076,32.62659696288587,,1462.0084655027397,1.0
0,163.0,44.8125,51.3125,41.07862868678489,62.06460395697229,,40.91120823249084,61.89518629025899,152.3243622377422,19.885443871297078,,1763.4997570307353,1.0
0,164.0,43.9,51.8,40.487221251962545,64.0316943524899,,40.26556142936796,63.88713929807736,187.64969425645234,14.541467405585012,,1931.5647738966566,1.0
0,165.0,44.23809523809524,51.42857142857143,40.578322482219015,63.977746541381094,,40.61693164128161,64.15753221885223,160.49534118202533,40.655386403409715,,2107.1187842018057,1.0
0,166.0,43.266666666666666,51.8,39.96928687092359,65.11242214928856,,40.04430269017331,65.03319371503149,111.3161364487515,55.60481801651819,,2021.8174615077787,1.0
0,167.0,44.75,50.65,40.613076403488584,62.643940046131775,,40.58806846201739,62.41232490145612,132.16094906087793,59.49839227272037,,2420.651181822352,1.0
0,168.0,42.94117647058823,50.1764705882353,38.84041947383514,62.75030977558865,,39.20873122915255,62.47337597771548,111.76533421946758,55.47087828013555,,2113.123582292031,1.0
0,169.0,44.3125,50.1875,40.034488262056236,61.990184976319554,,39.894559274721104,61.68060888759137,164.34043580465496,27.18568264420961,,1954.3518545108468,1.0
0,170.0,43.2,50.06666666666667,38.981650140380815,63.07152575549334,,39.138180160927355,62.114890052077605,72.89357019191014,43.1326037824588,,1578.4736296191468,1.0
0,171.0,43.35,49.7,38.92089882680784,62.60235318494924,,38.862738104878694,62.61382663264502,93.94989914196783,46.81836081533558,,1894.6375218740811,1.0
